ID;kalimat
1015; Kejadian kemarin membuat Rifqy tersadar atau Ia menyukai kedekatan mereka selama ini
1016; Bu Rifqy mengetahui perasaannya atau Alfiansyah juara renang
1017; Agribisnis 50 menjadi juara umum The 10th tahun ini atau Aku mengantuk sore tadi
1018; Dia menyelesaikan tugasnya tepat pada waktunya atau Dia anak yang cerdas
1019; Rumahnya ada di belakang kebun raya atau Sebelah kanan ada TK
1020; Mereka memilih tinggal di pinggiran Jakarta atau Jarak rumah mereka yang sekarang lebih dekat ke tempat kerja
1021; Shiana merupakan anak mereka berdua atau Shiana sekarang sedang menantikan adiknya lahir ke dunia
1022; Ibunya menyemangati gadis itu di garis finish tadi pagi atau Aku menyerah
1023; Aku merasa sendirian lagi di rumah atau Dia temani aku sampai pagi
1024; Kedatangan pencuri membuat Seti trauma atau Aku melihat raut kesedihannya
1025; Ariana mendapat tepuk tangan meriah dari penonton atau Pak Rifqy mengantarkan aku hari ini
1026; Kami menghabiskan waktu bersama sejak pagi atau Ia membawa bunga kemarin
1027; Ia mengaku jika selama ini hanya berpura pura peduli atau Aku senang mendengar pengakuannya
1028; Kami memutuskan menikah tahun depan atau Orang tuanya menerimaku apa adanya
1029; Kami sekeluarga bersuka cita atau Zahra lulus dengan nilai memuaskan
1030; Ia melewati ujian dengan lancar atau Putri mendapat sorotan di pertunjukan itu
1031; Penampilannya memukau semua orang atau Ada yang menyangka ia sebagus itu
1032; Dia tampak cantik sekali malam ini atau Semua orang berebut berfoto
1033; Ia menjadi bintang malam ini atau Aku mendapatkan tawaran menarik dari perusahaan itu
1034; Mereka menawari aku sebagai menajer atau Mereka melihat hasil skripsi kemarin
1035; Mereka senang dengan karya tulis tersebut atau Sebuah penerbit tertarik menerbitkan bukuku
1036; Mereka melihat contoh dari blog atau Buku pertama berjudul Rindu
1037; Kami merayakan kesuksesan buku atau Tia menyumbangkan rezeki ke tempat yatim piatu
1038; Tia dikenal baik orang-orang atau Ia merupakan orang yang dermawan
1039; Semua satpam kampus mengenal Utami atau Ia mengawali karir musiknya dengan bagus
1040; Kini, ia adalah bintang kesayangan penggemarnya atau Azhila membawa tas yang terbuat dari kulit harimau asli
1041; Mereka membawa tas atau Aji menang lomba penulisan karya ilmiah
1042; Tulisan dihargai oleh juri atau Lomba itu memberikan hadiah liburan ke eropa
1043; Malam ini bulan bersinar cerah atau Semua orang larut dalam kesenangan
1044; Gadis itu tampak menikmati musik atau Badannya bergerak seirama
1045; Tampak beberapa pria kagum melihatnya dari jauh atau Kini ia hanya terkenal lewat otak cerdasnya
1046; Kini ia juga dikenal sebagai perempuan mempesona atau Bu Ayu mengakhiri kisah bahagianya
1047; Karyanya terpilih menjadi 10 karya terbaik atau Orang-orang terpesona dengan dirinya hari ini
1048; Suatu hari, Om Aria datang menemui Tante Laisha atau Mereka duduk bersebelahan di dalam trem
1049; Aku memberinya uang lima ribu rupiah atau Suster Nabilla memberiku kripik
1050; Pak Aria menyelesaikan tesis atau Paman Anto membawa bingkisan
1051; Aku mengunjungi museum Van Gogh atau Wafir jago bermain gitar
1052; Aku ingin menjadi lebih baik lagi atau Bu Ayu sengaja bertemu Pak Jabbar di konser
1053; Mereka akhirnya memilih untuk bergabung atau Pemandangannya terlihat indah
1054; Dewi anak yang baik atau Firman anak nakal
1055; Lukisan yang indah atau Angin berhembus ke arah barat
1056; Pamannya dari Jawa tengah atau Saya pergi dari sekolah
1057; Seminar itu dilaksanakan di Gedung Serba Guna atau Kemarin, aku sempat berkunjung ke rumahnya
1058; Paman Noel membawa serabi dari Semarang atau Kerja kelompok hari ini akan dilakukan di rumah Ami
1059; Hari ini kita akan berwisata ke Yogyakarta atau Kampus ini juga menerima mahasiswa dari luar negeri
1060; Aksi demo dilakukan di depan Gedung MPR atau Di Bandung, aku bertemu dengan seorang kawan lama
1061; Sepulang dari kantor, aku mampir ke rumah makan atau Kami naik kereta api dari Stasiun Gambir
1062; Dodol merupakan makanan khas dari Garut atau Banyak wisatawan mancanegara yang berwisata ke Pulau Bali
1063; Di rumahnya terdapat banyak koleksi mainan zaman dulu atau Profesor Manaf merupakan jebolan dari Universitas Connecticut
1064; Ibu Dita membaca buku atau Pak Roni membeli Roti
1065; Mbak Tukimin mengenakan baju merah atau Kita mencetak gol ke gawang lawan
1066; Mbak Shinta memintal benang wol atau Saya mengetik cerita
1067; Balonku ada lima atau Aku ada di depan gedung
1068; Kita kehausan atau Ayah Dodi membeli motor
1069; Ibu Sukiyem menjual kue di pasar atau Mas Ridho bertanya pada guru
1070; Anjing itu menggonggong atau Suara harimau mengaum
1071; Kucing itu berlarian atau Adik tidur
1072; Ibu Rina memasak di dapur atau Ibu Tina pergi ke pasar
1073; Kak Rima menulis surat atau Pak Toni menutup jendela
1074; Bu Ayu mendesah atau Susi menyiram tanaman
1075; Dia menggoda atau Dia terduduk
1076; Ibu Dodi bersimpuh atau Kami bersujud
1077; Balita merangkak atau Mereka terperanjat
1078; Polisi bersiaga atau Aku berteriak
1079; Polisi mengatur lalin atau Bu Resti menutup mata
1080; Kak Sally membuat adonan atau Aku mengikuti Bapak John
1081; Tukang membangun rumah atau Nenek Yanti menanti Kakek Joni
1082; Kami membasuh muka atau Pakdhe Yayas menampar kakak
1083; Kami mendonorkan darah atau Om Wiwit menipu temannya
1084; Ibu menarik adik atau Aku merindukan Bu Azka
1085; Adik membawa makanan atau Suster Siska merawat pasien
1086; Tante Suti mencicipi masakan atau Aku bercerita
1087; Kakek Glenn meninggal atau Tante Siti melamar pekerjaan
1088; Doni tertembak peluru atau Nenek Krista berambut putih
1089; Kak Putri berkata kasar atau Adik Kayla tertabrak mobil
1090; Kami berteriak atau Pak Risman tertimpa pohon
1091; Bu Angela membaca naskah drama atau Ibu membawa adik ke pasar
1092; Budhe Tiwi menggelar tikar atau Pak Ahmad membawa makanan
1093; Kakak Dina menghadiri pesta pernikahan atau Ibu Fio menjahit baju
1094; Om Bagus memperbaiki motor atau Pak Ridwan menyumbang semen
1095; Bu Bowo membenamkan tikus di sawah atau Afgan menyanyikan lagu sendu
1096; Ibu Tina menyimpan wasiat atau Ayah mengunci pintu
1097; Adik merawat kucing atau TNI menjaga kebhinekaan
1098; Kebhinnekaan dijaga TNI atau Buruh menuntut gaji
1099; Pak Bagus menyukai Bu Ani atau Paman membuang sampah
1100; Yanto memarahi petugas atau Ibu Rina menuang air
1101; Penjajah mengusir pribumi atau Kami membenci pembohong
1102; Mereka berpelukan atau Kami bersalaman
1103; Mas Rio tertimpa pohon atau Duta besar tertembak peluru
1104; Turis memotret pawai atau Aku mengirim pesanan ke pembeli
1105; Bu Hana mengajarkan statistik kepada mahasiswa atau Kami membeli buku di toko Gramedia
1106; Ayah terjatuh di persimpangan jalan atau Kakak Judi meninggalkan pacarnya
1107; Pak Camat berpidato di podium atau Ulama Abdul memimpin umat
1108; Ibu membeli sayur di warung atau Kak Mira menanam tanaman obat
1109; Kami datang dari Yogyakarta atau Kami berolahraga
1110; Mahasiswa menyampaikan orasi di tengah jalan atau Adik berangkat ke sekolah
1111; Mas Linton membuka kaleng roti atau Ibu berbelanja
1112; Kepala sekolah mengumumkan nilai atau Rakyat mendukung pemerintah
1113; Pak Joko memukul pencuri di rumah atau Saya membuka kaleng roti
1114; Saya berbelanja atau Direktur mengumumkan penilaian
1115; Bu Susi mendukung pemerintah atau Ayah memukul pencuri di rumah
1116; CPU menentukan pemenang atau Pak Dwi memberikan hadiah kepada pemenang
1117; Saya memegang adik perempuan atau Bu Sakinah membawa adiknya ke sekolah
1118; Anda memilih pasangan atau Kami merayakan kemenangan
1119; Mas Anis mengajukan keluhan atau Deformasi gambar
1120; Bu Okta melukis wanita atau Mas Budi mencetak kartu nama di Sampurna
1121; Saudara melompat atau Pengacara membela terdakwa di pengadilan
1122; Hakim menghukumnya atau Jaksa menuntut tersangka di pengadilan
1123; Mereka menerima kekalahan atau Adik Zahra menjual kue
1124; Ibu memberi makan atau Suster Diana mendapat uang
1125; Anda menghabiskan uang atau Kerumunan orang membakar mobil di jalanan
1126; Warga menangkap babi di hutan atau Bu Zee Zee menceritakan kisah tragis
1127; Para penjaga menangkap pencuri atau Saya menyeka lantai
1128; Tentara memelihara perdamaian di Indonesia atau Saya mencari nafkah
1129; Pak Ogah menanam padi atau Kontraktor membeli tanaman
1130; Perantara memeras petani atau Dik Dilan menonton kartun di TV
1131; Ibu Salsa menuangkan air atau Ibu melipat pakaian
1132; Wartawan meliput berita atau Sister Asti mengunyah permen
1133; Ayah mengendarai mobil atau Bu Prapto membuat pupuk
1134; Pak Adi meledakkan pipa di halaman atau Krishna menanam kedelai di kebun
1135; Mbak Rina mencuci di kamar mandi atau Nenek sedang menunggu kakek di teras
1136; Anda membersihkan dapur atau Mas Dudi menyeberang sungai
1137; Ia mencari uang atau Kak Intan bermain bola
1138; Rudi belajar bahasa atau Saskia memancing ikan
1139; Mbak Hana menggambar kartun atau Akmal berangkat ke sekolah
1140; Lisa menempel foto keluarga di ruang tamu atau Adik menangis
1141; Ibu pingsan atau Presiden Joko berkunjung ke Papua
1142; Semua pemenang naik ke podium atau Paman tidur di lantai
1143; Aku membeli sayur di pasar atau Kami berlari
1144; Bagus memperbaiki laptop atau Toni membunuh cicak menggunakan sapu
1145; Warga mendemo Lurah baru atau Para tamu undangan menikmati sajian pesta
1146; Aku membuat artikel kesehatan mata atau Bu Nina mengumumkan hasil ulangan matematika kepada para siswa
1147; Ibu membuat bubur kacang ijo atau Warga membantu acara pernikahan putri Presiden Jokowi
1148; Aku mencuci pakaian kotor di kamar mandi atau Pak Amat membakar sampah kering di pinggir sungai
1149; Kelompok tani memberdayakan sampah plastik atau Pemerintah memberikan bantuan langsung tunai
1150; Bu Rita bermain piano atau Pendemo berteriak
1151; Pengungsi berlarian atau Kakek Yusuf tertidur
1152; Suster Mira menanam bunga mawar atau Dia datang dari Jogyakarta
1153; Andi berangkat berlatih karate atau Mereka sedang berolahraga
1154; Matahari terbenam di senja hari atau Kelelawar mencari makan saat malam hari
1155; Saat fajar terdengar suara ayam jantan atau Hari ini murid pulang sekolah
1156; Upacara peringatan hari kesaktian pancasila diselenggarakan pada tanggal satu Oktober atau Budi berangkat ke sekolah pukul tujuh
1157; Sejak kemarin sore, hujan turun atau Musim hujan berlangsung sejak bulan Oktober
1158; Bayi mendengar sejak lahir atau Tante Indri pindah ke Bandung setelah menikah
1159; Obat diminum Bu Susi setelah makan atau Upacara bendera dilaksanakan pada hari Senin
1160; Dinosaurus hidup di bumi jutaan tahun lalu atau Paman Gober dirawat di rumah sakit kemarin
1161; Ibu Joko pergi pasar sore ini atau Anak ayam memecahkan cangkang telur tadi.
1162; Bu Tina masuk sekolah senin lalu atau Jamur tumbuh di musim hujan
1163; Hal dibahas saat rapat nanti atau Upacara detik proklamasi dimulai jam sepuluh pagi
1164; Kemerdekaan Indonesia diproklamirkan hari ini atau Pemberontakan terjadi pada tahun lalu
1165; Air sungai Bengawan meluap kemarin atau Dia berjanji meningkatkan kemakmuran masyarakat
1166; Udara terasa panas pagi ini atau Bu Nisa lewat sini
1167; Pak Harry merasa bahagia di hari wisuda anaknya atau Profesor Amri sudah berangkat ke Solo tiga hari lalu
1168; Senam dilaksanakan hari Minggu atau Dia melihat buku ini
1169; Pak joko sedih atau Bu susi Ingat kejadian itu
1170; Pindahkan masakan ke piring saji atau Acara seminar dimulai tiga puluh menit lagi
1171; Kami menunggu di stasiun sejak satu jam lalu atau Om Tanto mendengar kabar hari ini
1172; Dia bisa datang sore ini atau Pameran dirgantara diresmikan pekan depan
1173; Kakak kuliah di Bandung tahun depan atau Toko buku tutup jam sembilan malam
1174; Saya mampir ke sana hari ini. atau Kami latihan musik di Sabtu sore
1175; Saya bertemu Pak Andi besok atau Perbaikan jalan dilaksanakan dalam waktu dekat
1176; Peraturan berlaku sejak disahkan atau Ani memakai pakaian olahraga hari ini
1177; Tante Dyah pergi berlibur ke Bali besok atau Bencana banjir datang saat musim hujan
1178; Kita berangkat setelah makan siang atau Acara diskusi dimulai jam sembilan malam
1179; Dokter Rina Gosok gigi setiap malam sebelum tidur atau Di musim kemarau sungai kering
1180; Hari pahlawan diperingati pada sepuluh November atau Tadi dia berjanji datang ke sini
1181; Paman datang ke rumah esok lusa. atau Kemarin ada aksi besar
1182; dia hadir dalam peresmian lapangan besok atau Ibu menyiapkan peralatan dapur besok
1183; Kami sekeluarga berangkat ke Padang nanti malam. atau Ayah belanja bahan makanan di toko Surya siang ini
1184; Kakek membawa kopi dari kampung siang ini atau Kami sarapan roti keju pagi ini
1185; Pagi ini jalanan macet. atau Hujan deras mengguyur sejak pagi
1186; Pak Juli makan buah mangga. atau Roni lari di sekitar lapangan.
1187; Ayah pulang sore ini. atau Ibu pergi ke pasar.
1188; Bu Rina pulang ke Depok atau Pak Joko duduk di teras depan rumah
1189; Bu jean buka toko. atau Kakak Dini minum kopi di kedai kopi
1190; Bu Niki menyanyikan lagu Indonesia Raya atau Ayam itu mati.
1191; Ayah sampai rumah malam ini. atau Toko roti itu tutup di hari minggu
1192; Bu Dian menaruh tasnya di meja. atau Nenek Tuti sakit kepala setiap hari.
1193; Kakak Budi hutang satu buku cerita. atau Pak Dedi makan bekal di kelas.
1194; Di musim kemarau terdapat sumur kering atau Hari pahlawan diperingati setiap tanggal sepuluh November
1195; Dinda berjanji datang ke sini besok pagi atau Kami sekeluarga berangkat ke Lampung besok
1196; terjadi kecelakan lalu lintas di Simpang Jomin pukul sembilan atau Aku pergi ke rumah paman sekarang
1197; Ibu Nisa berkata bisa tidur semalam atau kuliah dilaksanakan besok jam tiga
1198; Bibi membuat janji rapat minggu depan atau Anak itu sedang bermain di tanah lapang
1199; Para mahasiswa itu sedang berdiskusi di ruang kelas itu siang tadi atau Ibu sedang memasak di dapur malam ini
1200; Kucing itu sedang tidur di teras beranda rumah atau Dimas sedang membaca di perpustakaan
1201; Andra sedang termenung di bangku taman atau Pak Jamal sedang berceramah di depan para jamaah
1202; Burung itu bertengger di atas dahan pohon atau Keluarga Pak Broto sedang berlibur di pulau Bali bulan depan
1203; Para siswa berwisata ke Yogyakarta bulan Mei atau Ayah memperbaiki sepeda adik di garasi kemarin
1204; Kakak mengerjakan tugas sekolah di ruang tengah malam ini atau Kami pergi ke perpustakaan sabtu lalu
1205; Kelelawar tidur pada siang hari atau Ibu memanggang roti dengan oven
1206; Bapak Siman itu memotong rumput di kebun pagi ini atau Ibu pergi ke rumah sakit
1207; Ayah pergi ke bandara atau Gani menyiram tanaman
1208; Adik bermain kelereng di sore hari atau Andi berlari di lapangan bola
1209; Sinta menyapu halaman rumah atau Linta mengerjakan PR pukul tujuh malam
1210; Agus membaca Koran di depan rumah atau Intan berlari di lapangan Gerilya pukul enam
1211; Adik berenang di kolam renang atau Diki belajar membaca buku setiap hari
1212; Ibu memasak nasi di dapur setiap hari atau Ayah mencangkul di kebun
1213; Andi naik helikopter minggu lalu atau Aku juara pertama lomba baca quran kemarin
1214; Hendra menjadi alumni lulusan terbaik di Universitas Islam Malang tahun 2013 atau Ayahnya berdagang siomay
1215; Adi menjual kayu di kota Jakarta sepanjang tahun atau Hunian ini terlihat sangat indah hari ini
1216; Hujan lebat membuat sinyal internet terganggu atau Hari ini merupakan hari pemadaman listrik bergilir
1217; Mobil mewah itu berwarna merah atau Majalah itu ada di atas meja belajar
1218; Ani lolos mengikuti ujian yang dikeluarkan oleh perusahaan itu kemarin atau Rumah ini bersertifikat atas nama Herlinda
1219; Orang ini ada di luar rumah dari tadi atau Neneknya meninggal tadi pagi pukul enam
1220; Diana pergi ke sekolah naik sepeda motor siang ini atau Ayah pulang ke desa malam tadi
1221; Ayah mengajar di Sekolah Dasar negeri Tamanan 01 tahun ini atau Adik bermain boneka Barbie
1222; Mobil itu menabrak pagar rumah sampai rusak siang ini atau Ani memberikan ucapan selamat kepada adiknya tadi pagi
1223; Acara diskusi dimulai jam delapan atau Paman berangkat berlayar sejak pukul enam
1224; Ibu menyajikan makanan atau Hari ini murid melakukan upacara bendera
